TIME_STAMP,MODE,LATITUDE,LONGITUDE,DIRECTION,T_LATITUDE,T_LONGITUDE,SERVO_PW,THRUSTER_PW,T_DIRECTION,T_DISTANCE
11:12:07.0,AN,35.436155,136.12755,247.74968079698363,35.436,136.12,1531.0983049129948,1880,268.5587968403932,684.9947130106705
11:12:08.0,AN,35.436148333333335,136.12753333333333,243.85169798316878,35.436,136.12,1539.712565089063,1880,268.6177939807582,683.4652397960956
11:12:08.0,AN,35.436148333333335,136.12753333333333,243.85169798316878,35.436,136.12,1540.2237778291558,1880,268.6177939807582,683.4652397960956
11:12:08.0,AN,35.436148333333335,136.12753333333333,243.85169798316878,35.436,136.12,1540.7348683608132,1880,268.6177939807582,683.4652397960956
11:12:09.0,AN,35.436143333333334,136.12751666666668,249.78601530441148,35.436,136.12,1529.0619243580402,1880,268.66147167858674,681.9408032283812
11:12:09.0,AN,35.436143333333334,136.12751666666668,249.78601530441148,35.436,136.12,1529.453224103352,1880,268.66147167858674,681.9408032283812
11:12:10.0,AN,35.436141666666664,136.12749833333334,263.63342148670074,35.436,136.12,1501.0726102779993,1880,268.6738116560417,680.2741253404105
11:12:10.0,AN,35.436141666666664,136.12749833333334,263.63342148670074,35.436,136.12,1501.177617640307,1880,268.6738116560417,680.2741253404105
11:12:10.0,AN,35.436141666666664,136.12749833333334,263.63342148670074,35.436,136.12,1501.282624853026,1880,268.6738116560417,680.2741253404105
11:12:11.0,AN,35.436141666666664,136.12747666666667,270.0000062763346,35.436,136.12,1488.1191103136948,1880,268.669957293612,678.3095100759606
11:12:11.0,AN,35.436141666666664,136.12747666666667,270.0000062763346,35.436,136.12,1488.091423541684,1880,268.669957293612,678.3095100759606
11:12:12.0,AN,35.436143333333334,136.12745666666666,275.83987249452207,35.436,136.12,1475.8808943579054,1880,268.65067028021224,676.500365296894
11:12:12.0,AN,35.436143333333334,136.12745666666666,275.83987249452207,35.436,136.12,1475.7316242862003,1880,268.65067028021224,676.500365296894
11:12:12.0,AN,35.436143333333334,136.12745666666666,275.83987249452207,35.436,136.12,1475.582360464729,1880,268.65067028021224,676.500365296894
11:12:13.0,AN,35.436148333333335,136.12744,290.2139943295984,35.436,136.12,1445.6649478551442,1880,268.60040691128347,675.0025024229956
11:12:13.0,AN,35.436148333333335,136.12744,290.2139943295984,35.436,136.12,1445.222384494305,1880,268.60040691128347,675.0025024229956
11:12:13.0,AN,35.436148333333335,136.12744,290.2139943295984,35.436,136.12,1444.7799468680682,1880,268.60040691128347,675.0025024229956
11:12:14.0,AN,35.43615,136.12742333333333,276.9972189047418,35.436,136.12,1471.5428065817273,1880,268.58147724088906,673.495873320122
11:12:14.0,AN,35.43615,136.12742333333333,276.9972189047418,35.436,136.12,1471.3683014758165,1880,268.58147724088906,673.495873320122
11:12:15.0,AN,35.43615333333333,136.127405,282.5797281331148,35.436,136.12,1459.5718992168763,1880,268.5463208213199,671.8428819349334
TIME_STAMP,MODE,LATITUDE,LONGITUDE,DIRECTION,T_LATITUDE,T_LONGITUDE,SERVO_PW,THRUSTER_PW,T_DIRECTION,T_DISTANCE
,RC,0.0,0.0,0.0,35.436,136.1,1497.302736554827,1100.0,0.0,0.0
,RC,0.0,0.0,0.0,35.436,136.1,1542.8406851632255,1100.0,0.0,0.0
,RC,0.0,0.0,0.0,35.436,136.1,1493.283680507115,1100.0,0.0,0.0
,RC,0.0,0.0,0.0,35.436,136.1,1513.9579772949219,1100.0,0.0,0.0
,RC,0.0,0.0,0.0,35.436,136.1,1386.948994227818,1100.0,0.0,0.0
,RC,0.0,0.0,0.0,35.436,136.1,1499.312264578683,1100.0,0.0,0.0
11:23:28.0,RC,35.43368,136.11709833333333,44.2511284876507,35.436,136.1,1480.78373500279,1100.0,0.0,0.0
11:23:28.0,RC,35.43368,136.11709833333333,44.2511284876507,35.436,136.1,1495.293208530971,1100.0,0.0,0.0
11:23:29.0,RC,35.43367666666666,136.11710833333333,112.24970239674974,35.436,136.1,1477.2755759102959,1100.0,0.0,0.0
11:23:29.0,RC,35.43367666666666,136.11710833333333,112.24970239674974,35.436,136.1,1538.5832105364118,1100.0,0.0,0.0
11:23:29.0,RC,35.43367666666666,136.11710833333333,112.24970239674974,35.436,136.1,1491.750989641462,1100.0,0.0,0.0
11:23:30.0,RC,35.433675,136.11711333333332,112.24970326480172,35.436,136.1,1476.0494232177734,1100.0,0.0,0.0
11:23:30.0,RC,35.433675,136.11711333333332,112.24970326480172,35.436,136.1,1523.6990792410713,1100.0,0.0,0.0
